# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
GRP-DC-P-UNPERTURBED+ISO 1    3.47946517e+01   -3.61351990e+00   -5.01743793e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.53272137e+01   -3.56930415e+00   -5.01755883e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.58651824e+01   -3.52506530e+00   -5.01761897e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.64085851e+01   -3.48085545e+00   -5.01761825e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.69574491e+01   -3.43670460e+00   -5.01755651e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.75118016e+01   -3.39264035e+00   -5.01743350e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.80716701e+01   -3.34868765e+00   -5.01724892e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.86370818e+01   -3.30486980e+00   -5.01700236e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.92080640e+01   -3.26120750e+00   -5.01669335e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.97846440e+01   -3.21772005e+00   -5.01632134e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.80875334e+01   -4.53660550e+00   -4.93576772e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.82766002e+01   -4.55238500e+00   -4.94000506e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.84669799e+01   -4.56655950e+00   -4.94408358e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.86586771e+01   -4.57917550e+00   -4.94798901e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.88516964e+01   -4.59028050e+00   -4.95171088e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.90460423e+01   -4.59992000e+00   -4.95524251e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.92417193e+01   -4.60813900e+00   -4.95858079e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.94387320e+01   -4.61498150e+00   -4.96172590e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.96370848e+01   -4.62048900e+00   -4.96468097e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    1.98367825e+01   -4.62470450e+00   -4.96745164e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.00378294e+01   -4.62766800e+00   -4.97004560e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02402302e+01   -4.62942050e+00   -4.97247205e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.04439894e+01   -4.63000000e+00   -4.97474126e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.06491115e+01   -4.62944500e+00   -4.97686398e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.08556011e+01   -4.62779350e+00   -4.97885116e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10634627e+01   -4.62508100e+00   -4.98071362e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.12727009e+01   -4.62134350e+00   -4.98246177e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.14833202e+01   -4.61661600e+00   -4.98410550e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.16953251e+01   -4.61093200e+00   -4.98565403e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.19087202e+01   -4.60432550e+00   -4.98711586e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.21235101e+01   -4.59682900e+00   -4.98849877e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.23396992e+01   -4.58847400e+00   -4.98980983e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.25572922e+01   -4.57929150e+00   -4.99105539e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.27762935e+01   -4.56931250e+00   -4.99224118e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.29967077e+01   -4.55856600e+00   -4.99337234e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.01388603e+01   -4.62869300e+00   -4.97127914e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.01613576e+01   -4.62888050e+00   -4.97154770e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.01838717e+01   -4.62905250e+00   -4.97181426e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02064026e+01   -4.62921050e+00   -4.97207885e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02289501e+01   -4.62935400e+00   -4.97234147e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02515145e+01   -4.62948300e+00   -4.97260215e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02740956e+01   -4.62959750e+00   -4.97286089e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.02966935e+01   -4.62969700e+00   -4.97311771e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.03193082e+01   -4.62978300e+00   -4.97337262e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.03419397e+01   -4.62985400e+00   -4.97362565e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.03645880e+01   -4.62991150e+00   -4.97387680e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.03872531e+01   -4.62995400e+00   -4.97412608e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.04099350e+01   -4.62998300e+00   -4.97437352e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.04326337e+01   -4.62999750e+00   -4.97461913e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.04553493e+01   -4.62999850e+00   -4.97486293e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.04780817e+01   -4.62998500e+00   -4.97510492e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.05008309e+01   -4.62995750e+00   -4.97534513e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.05235969e+01   -4.62991700e+00   -4.97558356e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.05463798e+01   -4.62986200e+00   -4.97582024e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.05691796e+01   -4.62979300e+00   -4.97605518e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.05919962e+01   -4.62971050e+00   -4.97628840e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.06148297e+01   -4.62961450e+00   -4.97651990e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.06376800e+01   -4.62950500e+00   -4.97674970e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.06605473e+01   -4.62938150e+00   -4.97697783e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.06834314e+01   -4.62924500e+00   -4.97720429e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.07063324e+01   -4.62909450e+00   -4.97742910e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.07292503e+01   -4.62893100e+00   -4.97765228e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.07521851e+01   -4.62875400e+00   -4.97787383e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.07751368e+01   -4.62856350e+00   -4.97809378e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.07981055e+01   -4.62836000e+00   -4.97831214e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.08210910e+01   -4.62814300e+00   -4.97852892e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.08440935e+01   -4.62791300e+00   -4.97874413e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.08671130e+01   -4.62767000e+00   -4.97895781e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.08901493e+01   -4.62741400e+00   -4.97916995e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.09132026e+01   -4.62714500e+00   -4.97938057e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.09362729e+01   -4.62686250e+00   -4.97958969e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.09593601e+01   -4.62656750e+00   -4.97979732e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.09824643e+01   -4.62625950e+00   -4.98000348e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10055855e+01   -4.62593850e+00   -4.98020817e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10287237e+01   -4.62560500e+00   -4.98041142e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10518788e+01   -4.62525900e+00   -4.98061324e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10750509e+01   -4.62490000e+00   -4.98081364e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.10982400e+01   -4.62452800e+00   -4.98101264e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.11214462e+01   -4.62414400e+00   -4.98121025e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.11446693e+01   -4.62374750e+00   -4.98140648e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.11679095e+01   -4.62333800e+00   -4.98160135e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.11911666e+01   -4.62291650e+00   -4.98179487e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.12144409e+01   -4.62248250e+00   -4.98198706e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.12377321e+01   -4.62203600e+00   -4.98217792e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.12610404e+01   -4.62157750e+00   -4.98236748e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.12843657e+01   -4.62110650e+00   -4.98255574e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.13077081e+01   -4.62062350e+00   -4.98274272e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.13310675e+01   -4.62012800e+00   -4.98292843e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.13544440e+01   -4.61962050e+00   -4.98311289e-02
GRP-DC-P-UNPERTURBED+ISO+SMALL 2    2.13778376e+01   -4.61910150e+00   -4.98329610e-02
