GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9155531440 0.0000000000 0.0000000000 
0.0000000000 10.9155531440 0.0000000000 
0.0000000000 0.0000000000 10.9155531440 
64
carestian or direct (scaled), only the first letter matters
2.7353999501 8.2123074980 5.4687162047	0.01773669 -0.00952115 0.04611943
-0.0054527655 8.2060271439 8.2126849006	0.03413247 0.07183579 -0.04214526
2.7381879278 5.4774249606 8.2087767063	-0.04083608 -0.03741267 -0.01590506
1.3663861512 6.8443150482 6.8416160121	0.00148890 -0.01433473 -0.02025042
4.1042705573 9.5818084769 6.8405967072	0.01160577 -0.03274485 0.00012854
1.3726150491 9.5813725534 9.5732683470	-0.06627281 -0.01417281 0.05783697
4.1027358478 6.8382412757 9.5811408529	0.01586566 0.04720007 -0.01357446
5.4723912574 -0.0053448913 -0.0002261274	0.02304556 0.06283054 -0.02015435
8.2125066749 2.7393223291 0.0039717344	-0.01110015 -0.02323598 -0.07713554
5.4749546788 2.7412016602 2.7365688489	-0.00003307 -0.10199865 -0.05394569
8.2061891567 0.0027413975 2.7384066392	0.07644546 -0.05449974 0.02036844
6.8473559828 1.3676025594 1.3641167793	-0.09591422 0.01612614 0.04265967
9.5828676828 4.1023485983 1.3641795827	-0.05328642 0.09379645 0.10605496
6.8395332150 4.1035741196 4.1006556594	0.03646244 0.03142769 0.09545646
9.5784004693 1.3724914191 4.1106678276	-0.02368097 -0.03721775 -0.06191278
5.4760538803 0.0054664743 5.4779902831	-0.03374807 -0.08104873 -0.05686105
8.2145298072 2.7403445394 5.4762301790	-0.06887386 -0.00314057 -0.03616721
5.4684823676 2.7374191748 8.2092581874	0.08895730 -0.02364660 -0.04116205
8.2128722953 0.0036365763 8.2149245616	-0.05185437 -0.05791844 -0.05183951
6.8446726262 1.3657737452 6.8364858327	0.00875926 0.09042195 0.11345478
9.5813327113 4.1022380784 6.8436265022	-0.03528318 0.03576403 0.01636353
6.8398868302 4.1030205401 9.5794523624	-0.01244850 0.00638214 -0.00271042
9.5776671612 1.3659800183 9.5826414725	-0.01364701 0.05367445 0.00802700
5.4686644711 5.4717029960 0.0001239909	0.05507910 0.00216723 0.03091655
8.2154159721 8.2141179528 -0.0004848747	-0.04774855 -0.06497789 0.00054182
5.4790758479 8.2081551018 2.7347116035	-0.07150576 0.02560003 0.02767622
8.2057645442 5.4756932926 2.7414598540	0.10000917 -0.03808400 -0.07041428
6.8430115047 6.8422649026 1.3702728868	0.01609718 -0.01209218 -0.07560836
9.5830554799 9.5764751029 1.3678137779	-0.04120466 0.04440285 0.06350562
6.8380126937 9.5774047908 4.1089385166	0.01093898 0.04764893 -0.03708983
9.5814419448 6.8459988073 4.1052476505	-0.05803497 -0.04710916 0.03914159
5.4765137638 5.4777319597 5.4731500290	-0.01521355 -0.06569255 0.02103385
8.2077659350 8.2152074393 5.4756520070	0.03476437 -0.04516352 -0.05298503
5.4715589909 8.2089481827 8.2112743226	-0.00406692 -0.00408224 -0.01423604
8.2052549221 5.4702495923 8.2067404900	0.04794441 -0.00669722 0.03550423
6.8463826655 6.8439741058 6.8415134470	-0.06037980 0.00414929 0.00966808
9.5740866783 9.5792625424 6.8378748321	0.07075475 0.03566914 0.07478082
6.8407844058 9.5759637581 9.5786555934	0.02436784 0.01943476 -0.01301198
9.5765522119 6.8371760470 9.5768966778	-0.03610534 0.01449785 0.01540905
-347.18835200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9473711164 0.0000000000 0.0000000000 
0.0000000000 10.9473711164 0.0000000000 
0.0000000000 0.0000000000 10.9473711164 
64
carestian or direct (scaled), only the first letter matters
-0.0104016532 0.0127601415 0.0196377080	0.08675177 -0.46735986 -0.05613484
2.7486161918 2.7249147864 0.0114815279	-0.00237875 0.09087541 -0.04334300
-0.0049090097 2.7309110543 2.7419205751	0.07363703 0.14569889 0.00828192
2.7190643736 0.0110130512 2.7507543606	0.15956487 -0.21621831 -0.35494782
1.3564658232 1.3667875446 1.3595201169	0.11854510 0.11885873 0.21197429
4.1163692975 4.1097578199 1.3700222429	-0.07549006 0.02483632 -0.13436142
1.3794391400 4.1196661122 4.1096604537	-0.04536590 -0.31990394 -0.18456708
4.0969645003 1.3480333458 4.1038502389	0.15040646 0.36109600 -0.16198477
-0.0000461519 -0.0002807933 5.4726829785	0.02261344 -0.06017437 -0.14117699
2.7496587496 2.7333600964 5.4567587443	-0.07908558 0.03408676 0.21217079
-0.0159287955 2.7408768321 8.1988728287	0.31155860 -0.23284921 0.22784965
2.7239618290 0.0002432271 8.2126355892	0.14462282 0.07514153 0.21616051
1.3754682400 1.3511554528 6.8318174525	-0.11236838 0.32510132 0.02238387
4.0966466749 4.1110689335 6.8568351188	0.15631314 -0.16411596 -0.29487706
1.3863049003 4.0929621917 9.5806713790	-0.20786460 0.05363364 0.00777672
4.1213288266 1.3657001029 9.5910350585	-0.24184832 -0.12278231 -0.10086876
-0.0091623665 5.4859858850 -0.0033091002	0.18726869 -0.28108673 0.03351665
2.7451268877 8.2177359060 -0.0092502533	0.13772598 -0.22973958 0.05608627
0.0131394116 8.2285701498 2.7238226835	-0.20314365 -0.29236393 0.19931199
2.7342890665 5.4662464562 2.7240047587	0.08003128 0.24428707 0.11664790
1.3591877017 6.8553846535 1.3627840597	0.16823578 -0.06239791 -0.06258517
4.1184558019 9.5829078628 1.3547061162	-0.17857047 0.07791796 0.22342635
1.3737518560 9.5704655483 4.0928195762	-0.05847044 0.07167336 0.23752963
4.1186527155 6.8355916511 4.1242227493	-0.26456854 0.02867932 -0.30091026
0.0102833696 5.4615362278 5.4594371694	-0.15769856 0.21075301 0.13439681
2.7447841996 8.2109591678 5.4737075295	-0.10123595 -0.02526865 0.08705899
0.0117336248 8.2180000915 8.2001086865	-0.20790456 0.05139853 0.08427648
2.7370702049 5.4650417805 8.1948896577	-0.10422393 0.10682399 0.24445070
1.3559329430 6.8358332134 6.8466225303	0.17669313 0.06304447 -0.19772292
4.0920427185 9.5980345125 6.8515336663	0.17699897 -0.19969256 -0.08696385
1.3820158644 9.5716334826 9.5916794080	-0.28643474 0.19473235 -0.06539624
4.1197290630 6.8255625997 9.5666738146	-0.16730249 0.13922266 0.00641701
5.4919607204 0.0068094925 0.0025720185	-0.07981095 0.01832345 0.11719217
8.2080386324 2.7251431332 -0.0125386791	0.10298180 0.10199225 0.18324499
5.4716981148 2.7454926310 2.7249577701	0.10487736 -0.05793769 0.34207785
8.2057550747 -0.0161099483 2.7541227286	-0.08006552 0.13304171 -0.13775150
6.8514975118 1.3771070753 1.3746594826	0.03628035 -0.10752917 0.03598448
9.5735099558 4.1045311681 1.3744862532	0.05462063 -0.05823488 -0.16721670
6.8621376379 4.1219935982 4.1181547839	-0.23455808 -0.11529146 -0.15108905
9.5716173992 1.3638367986 4.1027419106	0.06563519 0.00310943 0.08046438
5.4639737584 0.0134159370 5.4681285425	0.05127790 -0.30250904 0.03271224
8.2139533640 2.7367996463 5.4770415216	0.07517933 0.06735537 0.15426647
5.4585342169 2.7232082516 8.2127801742	0.16987985 0.17040656 -0.02694584
8.1933382868 -0.0075729378 8.2302445188	0.10696896 0.04507294 -0.13475142
6.8323055836 1.3582086555 6.8354054262	0.10200719 0.14959445 0.12029501
9.5939330715 4.1232921783 6.8605348102	-0.12684809 -0.21328591 -0.40322764
6.8284748221 4.0957658963 9.5973575814	0.21312995 0.07702904 -0.38696194
9.5887126624 1.3487904544 9.5974956467	-0.14005459 0.22368221 -0.32322286
5.4866183802 5.4849480076 -0.0005225601	-0.03926717 -0.04919030 0.15487119
8.2111976832 8.2108916117 -0.0178791917	0.07372402 -0.13697885 0.13396150
5.4683974024 8.1926730659 2.7302863878	-0.03089671 0.13502097 0.04592126
8.2171969724 5.4823341985 2.7270031534	-0.04110284 -0.13557058 0.11738133
6.8568053355 6.8472393883 1.3834096103	-0.06400686 0.01983174 -0.27594919
9.5632585922 9.5632856735 1.3853508875	0.07189160 0.19163749 -0.23169529
6.8275587914 9.5685189442 4.0960961985	-0.03162787 0.03477382 0.15801735
9.5696283556 6.8352763094 4.0975189361	0.27793705 0.21031714 0.02208820
5.4724833298 5.4888193897 5.4780806863	0.08779048 -0.30288165 0.12669772
8.2238702914 8.2300470076 5.4723230783	-0.28871459 -0.30343237 -0.05564992
5.4828703781 8.1916848335 8.1946590484	-0.17494993 0.33454581 0.20402714
8.2302502362 5.4785016645 8.1968706874	-0.42198957 -0.14491752 0.27151185
6.8363336393 6.8392023444 6.8482387596	0.33933928 0.09318659 -0.22429799
9.5643726679 9.5926800319 6.8266375026	0.18636886 -0.00269031 0.31293317
6.8302113753 9.5785263333 9.5958411222	-0.00358849 -0.16249968 -0.24039530
9.5876549972 6.8252099362 9.5639872421	-0.01942069 0.34012044 0.00162997
-347.04003200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9478130326 0.0000000000 0.0000000000 
0.0000000000 10.9478130326 0.0000000000 
0.0000000000 0.0000000000 10.9478130326 
64
carestian or direct (scaled), only the first letter matters
-0.0066266189 0.0203625316 0.0185972611	0.14982571 -0.17053782 -0.42657239
2.7468006544 2.7583447550 -0.0117629226	-0.23779454 -0.30256393 0.15058150
-0.0087507983 2.7311860277 2.7450926975	0.00786280 -0.03485880 -0.08528102
2.7611634940 -0.0228192996 2.7387348815	-0.38841276 0.27931713 0.01966812
1.3505953690 1.3659035660 1.3768348984	0.47623492 0.11304141 0.03228395
4.1109324266 4.1070472763 1.3540990845	-0.02225597 0.16624144 0.13630181
1.3619664838 4.0930153345 4.0884789639	0.06151675 0.25164600 0.03664108
4.0854305183 1.3819863135 4.1065391029	0.31290175 -0.10778640 -0.16488408
0.0137381770 -0.0032867538 5.4519147959	-0.02935933 -0.10498058 0.36820476
2.7270421154 2.7262039766 5.4557208613	0.07639382 0.34636124 0.14157045
0.0021275279 2.7309453243 8.2071788491	0.09361946 0.00215405 0.18171220
2.7118805192 0.0014144207 8.2029480686	0.32763843 0.00498123 -0.11355411
1.3750331905 1.3901695606 6.8242140121	-0.16019265 -0.28191581 0.07671118
4.1082054484 4.0813560190 6.8550654152	-0.05035042 0.28386143 -0.25570180
1.3599386317 4.1233141651 9.5895348641	0.11493240 -0.28356807 -0.22571714
4.1069074380 1.3621359985 9.5824609665	-0.05441596 -0.18123131 0.07488686
-0.0033828302 5.4632476291 -0.0213843917	-0.07631507 0.28728314 0.43815877
2.7265609909 8.2200388804 -0.0192392192	0.09967869 -0.02938284 0.20571426
-0.0067305229 8.2158938504 2.7116166000	-0.21104445 0.02667295 0.43617205
2.7335996181 5.4937147253 2.7246869088	-0.01889031 -0.23694687 0.06574628
1.3473988127 6.8666383877 1.3897554512	0.20423728 -0.27550409 -0.54810211
4.1127281380 9.5866969227 1.3793490388	-0.05203323 -0.14173383 -0.35243194
1.3706340486 9.5633272873 4.1026843866	0.11007375 -0.01021271 -0.06866916
4.1007285624 6.8250266292 4.1177277803	0.08675961 0.44438299 -0.27205774
-0.0245536169 5.4720210821 5.4491553564	0.30660025 -0.06630382 0.16594876
2.7562023881 8.2306670164 5.4977145855	-0.31752887 -0.45971950 -0.23972781
-0.0123602023 8.2065484054 8.2136919239	0.03562610 -0.00559524 -0.17504560
2.7394751460 5.4710438910 8.2320632018	0.06032095 -0.02505222 -0.21356589
1.3641804445 6.8254142641 6.8492050592	0.02153123 0.12690505 -0.10334160
4.1181115914 9.5752134629 6.8209121667	-0.25808566 0.31933409 0.45409456
1.3530926409 9.5836398663 9.5571030966	-0.06980144 0.09845861 0.25063623
4.1244224457 6.8376314616 9.5850418687	-0.12904803 0.23960440 -0.17594828
5.4983195084 -0.0053834293 0.0213326350	-0.30142005 0.27180137 -0.01372636
8.2344911309 2.7506749481 0.0030822731	-0.32522844 -0.14864121 -0.20280147
5.4850007416 2.7593718842 2.7363720477	-0.07011810 -0.22441325 0.03760566
8.2328910707 0.0001604765 2.7142149035	-0.20607789 -0.13859655 0.39331878
6.8661667440 1.3789152305 1.3686016302	-0.09170878 0.07596041 0.03888161
9.5785264581 4.0854651247 1.3583370835	0.23600072 0.27926225 0.16269796
6.8521761725 4.1004585960 4.1236242395	0.11409453 0.04749151 -0.22700200
9.5956495118 1.3566249398 4.1188707487	-0.16313432 -0.02333095 -0.28233089
5.4484946853 0.0153764843 5.4967578418	0.29767643 -0.05217370 -0.46186388
8.2212273076 2.7189573630 5.4623176238	0.07672230 0.20502560 0.20304642
5.4634064482 2.7190792580 8.2162993775	0.33658692 0.17161492 0.05285723
8.2330685941 0.0251233513 8.2302604262	-0.51857081 -0.36687903 -0.33582399
6.8474310705 1.3774546104 6.8234097198	0.02636435 -0.10884787 0.33534828
9.6001120839 4.0964662763 6.8534003915	-0.43140444 0.18101822 -0.02981249
6.8506457408 4.1297156093 9.5927130880	-0.04559052 -0.47917935 -0.22114988
9.5666389660 1.3565150716 9.5759147195	0.36847518 0.36762650 0.17727280
5.4831660225 5.4638879725 -0.0190740480	-0.13897842 0.11592070 0.23482645
8.2293874032 8.2049688684 0.0192268578	-0.38724914 0.12526461 -0.11517456
5.4866020077 8.2294926317 2.7138199471	-0.32702725 -0.47961659 0.26418459
8.2341035568 5.4644605113 2.7462156130	-0.53739992 -0.15327319 -0.37945550
6.8224999209 6.8344602106 1.3563699265	0.37402752 -0.05713340 0.18696518
9.5921719010 9.5887646862 1.3429059919	-0.08705536 -0.04614919 0.23453049
6.8191082339 9.5552304190 4.1043303375	0.29138229 0.52546253 0.05542992
9.5542892146 6.8187376782 4.0864141807	0.33280610 0.52292086 0.11460254
5.4875363088 5.4826328532 5.4508106243	-0.18617998 -0.30679787 0.42403923
8.2150928834 8.2092110781 5.4751275436	-0.15418496 -0.12587877 -0.11803184
5.4734162030 8.2351422121 8.1889426619	0.18077305 -0.28185349 0.23667167
8.1949100992 5.4952844049 8.2356005816	0.36290774 -0.18775398 -0.24691205
6.8504730091 6.8254254810 6.8348752083	-0.10944191 0.29416254 0.05502855
9.5645146608 9.5754073341 6.8393184710	0.24256149 0.18326731 0.02567055
6.8338276338 9.5955901417 9.6032895905	0.33529403 -0.22188112 -0.28319767
9.5747533081 6.8662592701 9.5951794887	0.03487240 -0.23675115 -0.13012748
-346.90450200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9482549489 0.0000000000 0.0000000000 
0.0000000000 10.9482549489 0.0000000000 
0.0000000000 0.0000000000 10.9482549489 
64
carestian or direct (scaled), only the first letter matters
-0.0281940281 0.0299657454 -0.0092892821	0.46350631 -0.37101324 0.00892210
2.7349576896 2.7149859952 0.0187111287	-0.01692532 0.11946564 -0.00807818
-0.0058573156 2.7696224390 2.7272425538	0.01004258 -0.60802544 0.14303797
2.7256942874 0.0310914556 2.7405137318	0.19173632 -0.47205103 0.21805786
1.3575931312 1.3560178572 1.4020552802	-0.20179120 0.21276038 -0.37090254
4.0783633734 4.1191998050 1.3999940040	0.75320001 -0.40860333 -0.43752858
1.3653676015 4.0707068462 4.0808674193	0.01628024 0.80768796 0.21353932
4.0844821853 1.3959076078 4.1207206246	0.39535228 -0.25456073 -0.23189770
-0.0119560997 0.0333941244 5.4607049189	0.05154142 -0.26299232 0.23402466
2.7505979728 2.7692801717 5.4453153773	-0.19919020 -0.22258858 0.56823339
0.0204985092 2.7195810675 8.2460443522	-0.44364576 0.06516713 -0.44020437
2.7557682551 0.0203723849 8.1763514519	-0.08099031 -0.57438291 0.39727367
1.4033000808 1.3604015714 6.8610597496	-0.37650095 0.43760842 -0.52408290
4.1128860612 4.0821005381 6.8708893749	0.10228330 0.51189699 -0.49731640
1.3451725493 4.0899386627 9.6147283479	0.43318935 0.13103222 -0.27146577
4.0912897978 1.3555982680 9.5658912104	0.44035150 -0.01530388 0.33177226
-0.0036324198 5.4546852954 -0.0016998058	-0.07003818 0.35793441 0.17315888
2.7062112935 8.2175144763 0.0010601963	0.50804122 -0.01371925 -0.11865892
-0.0071655168 8.1793295662 2.7477140235	-0.00546856 0.58586257 -0.18988204
2.7661529182 5.4752418364 2.7185429414	-0.58572543 0.21610411 0.45326152
1.3780321219 6.8595522562 1.3662781287	-0.22171219 -0.38784269 0.00208945
4.1055507319 9.5779805077 1.3812617246	-0.07019010 0.06006716 0.03808072
1.3849137807 9.5587147841 4.1216273538	-0.40120516 0.39945441 -0.30477266
4.0959345441 6.8378397971 4.1274207049	0.24981888 0.23368968 -0.31598093
-0.0104410352 5.4642395258 5.5083229514	0.39362603 0.15132620 -0.47715743
2.7339768334 8.2245664513 5.4788944875	0.21142643 -0.13933855 -0.12748710
0.0265572422 8.2335092345 8.2098750662	-0.43556663 -0.47492120 -0.04029409
2.7309238540 5.4833447769 8.2012128786	-0.16002959 -0.34066430 0.16067855
1.3933609710 6.8725968511 6.8203399074	-0.33200808 -0.32597136 0.27488858
4.1000083760 9.5734194928 6.8240408634	0.14392625 -0.09152934 0.36998982
1.3684699513 9.5664952868 9.5622369219	0.05912314 0.66111336 0.19047373
4.0943584373 6.8172148109 9.5725227903	0.25659006 0.32611590 0.17860330
5.5021378978 -0.0195519855 0.0284289109	-0.31865842 0.05118042 -0.46181992
8.2461798498 2.7526430976 0.0225933076	-0.58561721 -0.22633649 -0.12326143
5.5055741458 2.7257003834 2.7444425371	-0.51516662 0.34611841 0.23592313
8.1913879284 0.0191479668 2.7191360809	0.12598028 -0.18808965 0.34920564
6.8265586150 1.3629712876 1.3967860904	0.29658926 0.26454918 -0.51528613
9.5993672169 4.0912113422 1.3825958217	-0.26927127 0.55749342 -0.00575271
6.8506402932 4.1098028674 4.1379612395	-0.16882630 0.02917274 -0.36495713
9.5485320336 1.4024395645 4.0946513246	0.41497135 -0.23899109 -0.24988852
5.4412913248 -0.0263965562 5.4747676528	0.39743001 0.41295775 -0.08920319
8.2332380524 2.7576269959 5.4495376630	-0.38578236 -0.25316925 0.45698042
5.4811726106 2.7022182936 8.1798206187	0.01239988 0.08042059 0.43829240
8.1760459011 -0.0213311007 8.2328243951	0.50359292 0.13708164 -0.12656794
6.8714350460 1.3471258231 6.8561572381	-0.24566893 0.05600089 -0.55405056
9.5563867685 4.1177839953 6.8152816173	0.28816014 -0.18866717 0.84839684
6.8289787603 4.0990325698 9.5712392528	0.14398242 -0.15867453 0.15678570
9.5516693889 1.3507219659 9.5926522369	0.05517646 0.26859467 -0.24689399
5.5040040279 5.4768223579 0.0165052383	-0.44700129 -0.07673714 -0.09910222
8.2313050482 8.2127395876 0.0329200867	0.01998907 0.06659937 -0.58590507
5.5070374697 8.2429666507 2.7652593168	-0.37533532 -0.49725984 -0.25690360
8.1950827282 5.4713297810 2.7551590744	0.29611172 0.14560941 -0.13124621
6.8687791056 6.8703645606 1.3420520516	-0.30015106 -0.23175524 0.61717514
9.5565052380 9.6134272563 1.3423492337	0.45585794 -0.23391432 0.52876409
6.8577229073 9.5771916762 4.1177909236	0.03582159 0.34751832 0.00598743
9.5870579586 6.8594598457 4.1333432950	-0.01944534 -0.51837892 -0.23584326
5.5003583862 5.5070200378 5.4632564849	-0.37435231 -0.38510174 0.48740407
8.2372715722 8.2218386283 5.4559285410	-0.23410022 0.02449795 0.43563121
5.5000558762 8.2106701966 8.1971278348	-0.54629056 0.08225818 0.26229780
8.2033365317 5.4933044774 8.2435708440	-0.23507608 -0.26193823 -0.56291494
6.8382804830 6.8729398841 6.8447326143	0.42675811 -0.21438725 -0.17054097
9.5652034925 9.5793838314 6.8650435344	0.24738806 0.26178574 -0.25036085
6.8734910339 9.5598153372 9.5713257037	-0.41092235 -0.10413440 0.45247808
9.5525333533 6.8292885802 9.5798278385	0.63240875 0.33191820 0.15480054
-346.62636200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9486968652 0.0000000000 0.0000000000 
0.0000000000 10.9486968652 0.0000000000 
0.0000000000 0.0000000000 10.9486968652 
64
carestian or direct (scaled), only the first letter matters
-0.0077497815 -0.0073395768 0.0110387920	-0.11756329 0.13356844 -0.10204905
2.7376775067 2.7385967415 -0.0033159140	-0.08398439 -0.03209493 0.04265943
-0.0092037671 2.7415621623 2.7343016372	0.06156478 0.01298045 -0.09353064
2.7488161219 -0.0107594662 2.7455283682	-0.08552133 0.18601119 -0.15351701
1.3635175178 1.3619515539 1.3693776584	0.10147799 0.03387333 0.06269143
4.0994918301 4.1025456282 1.3707279878	0.01982073 0.05115740 -0.00057829
1.3594522021 4.1111723879 4.0994674109	0.10859191 -0.03052865 0.04218076
4.0966846647 1.3606794239 4.1181087957	0.14662129 0.17815299 -0.20384219
0.0009160289 -0.0069847024 5.4818168430	0.01817585 0.01383540 -0.17064683
2.7398218729 2.7416262144 5.4729540071	-0.08327231 -0.00063222 -0.00542169
-0.0097274299 2.7254937146 8.2238643525	0.12307709 0.15096721 -0.26976460
2.7318552267 -0.0020764726 8.2058001896	0.13867579 0.04429012 0.03414836
1.3720008551 1.3624672635 6.8332986741	-0.07902307 0.11552033 0.13411796
4.1174387425 4.0944996276 6.8470243243	-0.12991807 0.14004262 -0.06122082
1.3650393686 4.1080010442 9.5778818918	-0.10380599 -0.08661765 0.09981338
4.1112264842 1.3792308521 9.5807393692	-0.08479090 -0.18842214 -0.00626271
-0.0107757296 5.4712419490 0.0094422563	0.17759932 0.10203824 -0.15286662
2.7303232186 8.2215987432 -0.0000131671	0.09977948 -0.14749844 -0.09233340
0.0012554329 8.2096729458 2.7267919663	0.03676862 -0.01226806 0.11551586
2.7347180432 5.4845548216 2.7365646008	0.01469139 -0.16509774 0.00692255
1.3728976415 6.8365813020 1.3703889310	-0.07095433 0.10377651 -0.10108967
4.1105683241 9.5874615637 1.3632936413	-0.09353285 -0.20126030 0.12539905
1.3799450789 9.5834783583 4.0974450159	-0.19303521 -0.08981768 0.08362048
4.1056866008 6.8323654023 4.1020991391	0.02383486 0.12766870 0.07657348
0.0060886435 5.4801242812 5.4755507803	-0.01262385 0.06171656 -0.01987008
2.7377202000 8.2187574158 5.4737827826	0.00760262 -0.17473053 -0.03809575
-0.0084247025 8.2002316826 8.2066651223	0.11959007 0.26390101 0.04185669
2.7247068819 5.4630987602 8.2095117751	0.20678116 0.07492321 -0.02571434
1.3703221930 6.8506334934 6.8549259199	0.03358512 -0.06537539 -0.17803009
4.1093556343 9.5702247829 6.8362118327	-0.07615781 0.13973971 0.08729415
1.3588730616 9.5917120106 9.5822508878	-0.01759340 -0.13470775 -0.07837071
4.1138134501 6.8305670694 9.5752373355	-0.13562608 0.09555666 0.10766563
5.4652108362 -0.0114172775 0.0079017363	0.21020599 0.22225769 -0.15725406
8.2036732685 2.7492231379 0.0060651533	-0.01255462 -0.15241103 -0.09555517
5.4812221618 2.7434159589 2.7288334064	-0.18236802 -0.14875659 0.18455379
8.2224201947 -0.0051373652 2.7443831261	-0.19307299 0.06739427 0.01028668
6.8423522012 1.3696964519 1.3758141334	0.04274314 -0.11407179 -0.07099841
9.5715321606 4.1155030233 1.3577663847	-0.00968565 -0.08785157 0.18104549
6.8526324243 4.1005038350 4.0955178937	-0.01552109 -0.02929455 0.08393275
9.5873929210 1.3691635670 4.0993505307	-0.00356019 -0.06352206 0.14125746
5.4649917987 -0.0088403477 5.4632822971	0.08721761 0.08931875 0.18455701
8.2187917512 2.7307399145 5.4747043936	-0.07850475 0.01099696 0.00880866
5.4761835915 2.7457143954 8.2219102965	0.04390059 -0.10373216 -0.04099274
8.2230357380 -0.0039121640 8.2144281873	-0.15652549 0.04286118 -0.09536826
6.8316740092 1.3667625473 6.8512162145	0.09492128 -0.05639253 -0.09420026
9.5826429274 4.1173098756 6.8333594121	0.01983519 -0.17388867 0.13269599
6.8425281849 4.1094015399 9.5800414980	0.02310438 -0.01325920 0.05832772
9.5681719811 1.3774937589 9.5744176725	0.05804011 -0.12720452 0.27279995
5.4831932274 5.4653517947 0.0094111362	-0.14740247 0.05040803 -0.09154543
8.2068573673 8.2120191369 -0.0120814557	0.08641248 -0.02090553 0.09992474
5.4778274737 8.2090103715 2.7334288652	-0.05446676 -0.01694588 -0.01804057
8.1995589289 5.4776592980 2.7281468851	0.11561476 0.01601871 0.02427378
6.8437500605 6.8438172055 1.3574852685	-0.01004666 0.04799911 0.05184951
9.5680918428 9.5745419969 1.3775109313	0.05936797 -0.03571742 -0.13155306
6.8366124238 9.5765182041 4.1095220809	0.12685974 0.00001692 -0.04922827
9.5813139882 6.8371924508 4.0957898810	-0.04083772 0.10131444 0.09672496
5.4805920395 5.4625541143 5.4640308670	0.01392278 0.08592880 0.09989287
8.2159755216 8.2192749354 5.4847526616	-0.12231330 -0.21676696 -0.23366636
5.4707449503 8.2233256513 8.2158333067	0.02628882 -0.14969227 -0.01777872
8.2088405422 5.4660346443 8.2144153971	0.06036279 0.21802191 -0.04442955
6.8363651483 6.8530341254 6.8467785556	0.03709529 -0.12332669 -0.01198580
9.5713063851 9.5699379752 6.8341202795	0.16294413 0.11354114 0.15615252
6.8501876231 9.5783850272 9.5780674670	-0.11088892 0.10702532 0.02493074
9.5926193374 6.8548694772 9.5785565347	-0.20192359 -0.24003239 0.03332731
-347.13090200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9491387815 0.0000000000 0.0000000000 
0.0000000000 10.9491387815 0.0000000000 
0.0000000000 0.0000000000 10.9491387815 
64
carestian or direct (scaled), only the first letter matters
-0.0151844301 0.0176498769 -0.0087193670	0.35481353 -0.35211796 0.11225103
2.7446683108 2.7591975244 0.0091854574	0.37562474 -0.33112607 -0.34448831
0.0064300853 2.7440799121 2.7195533461	0.17563663 -0.12802412 0.07327827
2.7069386490 0.0154015524 2.7003065646	0.45767916 -0.23495531 0.39844208
1.4036056667 1.3711011741 1.3374433682	-0.60614912 0.24187238 0.03364044
4.1035820601 4.1360473326 1.3391016353	0.00852339 -0.38049949 0.55189615
1.3809290556 4.1078427723 4.1165953096	-0.59311226 0.13391919 -0.16189302
4.1142459472 1.3985897051 4.0917856678	-0.13419596 -0.33023518 -0.00311959
0.0271262670 -0.0371532810 5.4618093533	-0.31946152 0.45631409 0.36996654
2.7252597696 2.7646865793 5.4418353179	0.21983776 -0.44985927 0.51407405
-0.0220240516 2.7403298748 8.2241787533	0.26978201 0.04589754 -0.05553582
2.7115105113 0.0297936952 8.1843015437	0.67853046 -0.69571814 0.44100682
1.4014933532 1.3529451851 6.8545873377	-0.68601448 0.55591615 -0.53709632
4.0824144920 4.0913285592 6.8644655807	0.36204732 0.06006980 -0.23319664
1.4057995629 4.1175818499 9.6023971352	-0.57766849 -0.21706454 -0.23996358
4.1319053217 1.3343737868 9.5712953796	-0.26738139 0.50794696 0.04715629
0.0341238548 5.5111147885 -0.0124473751	-0.51934040 -0.60699573 0.13528379
2.7618985104 8.1815911606 -0.0111466015	-0.58707245 0.30405627 0.43830878
-0.0202247037 8.2238984216 2.7066736679	0.15848431 -0.35495373 0.47943402
2.7298775231 5.4508222360 2.7499891448	-0.01500551 0.34667888 -0.20508903
1.3336383942 6.8269653960 1.3726259028	0.61204099 0.27037733 0.16476338
4.0987558013 9.5663535172 1.3505928974	0.12130638 0.09473858 0.22259093
1.3411387316 9.5818884174 4.0850297900	0.41340822 -0.10141228 -0.24658956
4.0899860460 6.8500121447 4.1020220950	-0.03206209 -0.22623468 -0.14116348
-0.0342718011 5.4804704393 5.4676124070	0.40194798 0.18034299 0.12147945
2.7738393766 8.2477010056 5.4391728761	-0.41584653 -0.13203887 0.23533741
0.0311129014 8.1937131334 8.1996096220	-0.34565021 0.34307732 0.18302426
2.7277008016 5.4522645261 8.2112105467	0.06842996 0.42878421 -0.02837502
1.3877269295 6.8738025325 6.8388642311	0.05730369 -0.40148298 -0.37491374
4.1264420850 9.5526751662 6.8591812008	-0.16129514 0.55538186 -0.09617319
1.3967780362 9.5692279750 9.5822105362	-0.28605603 0.18778608 -0.03988107
